event_id,event_time,campaign_id,campaign_name,c_name,priority,cost
975,1715670000000,85,friends_referrals_85_c6c53c627c,friends_referrals_,1,86.70015706596342
976,1715670000000,77,google_search_77_b325b8701a,google_search_,3,116.42084968040686
977,1715673600000,78,instagram_ads_78_55e8da56e9,instagram_ads_,2,108.55326924820042
978,1715673600000,81,instagram_ads_81_9cd8e72d36,instagram_ads_,2,138.98107405445901
979,1715673600000,85,friends_referrals_85_c6c53c627c,friends_referrals_,1,85.25134104212073
980,1715673600000,77,google_search_77_b325b8701a,google_search_,3,167.7276085596902
981,1715677200000,78,instagram_ads_78_55e8da56e9,instagram_ads_,2,96.38944833308526
982,1715677200000,81,instagram_ads_81_9cd8e72d36,instagram_ads_,2,161.03906332019903
983,1715677200000,85,friends_referrals_85_c6c53c627c,friends_referrals_,1,93.61924276453297
984,1715677200000,77,google_search_77_b325b8701a,google_search_,3,136.48558033033333
985,1715680800000,78,instagram_ads_78_55e8da56e9,instagram_ads_,2,173.80978747509562
986,1715680800000,81,instagram_ads_81_9cd8e72d36,instagram_ads_,2,101.96152395246588
987,1715680800000,85,friends_referrals_85_c6c53c627c,friends_referrals_,1,177.92928435770273
988,1715680800000,77,google_search_77_b325b8701a,google_search_,3,160.02269043638253
989,1715684400000,78,instagram_ads_78_55e8da56e9,instagram_ads_,2,176.32505096622555
990,1715684400000,81,instagram_ads_81_9cd8e72d36,instagram_ads_,2,160.85833359752428
991,1715684400000,85,friends_referrals_85_c6c53c627c,friends_referrals_,1,183.0625151782011
992,1715684400000,77,google_search_77_b325b8701a,google_search_,3,86.21744849213015
993,1715688000000,78,instagram_ads_78_55e8da56e9,instagram_ads_,2,108.98956124340148
994,1715688000000,81,instagram_ads_81_9cd8e72d36,instagram_ads_,2,176.63515239387402
995,1715688000000,85,friends_referrals_85_c6c53c627c,friends_referrals_,1,151.0848178741572
996,1715688000000,77,google_search_77_b325b8701a,google_search_,3,164.2898420901833
997,1715691600000,81,instagram_ads_81_9cd8e72d36,instagram_ads_,2,145.95463251740455
998,1715691600000,85,friends_referrals_85_c6c53c627c,friends_referrals_,1,157.77474907419963
999,1715691600000,77,google_search_77_b325b8701a,google_search_,3,84.48800621556323
1000,1715695200000,81,instagram_ads_81_9cd8e72d36,instagram_ads_,2,158.96299384774977
1001,1715695200000,85,friends_referrals_85_c6c53c627c,friends_referrals_,1,148.94965345441594
1002,1715695200000,77,google_search_77_b325b8701a,google_search_,3,94.31633381978949
1003,1715698800000,85,friends_referrals_85_c6c53c627c,friends_referrals_,1,131.29888405533745
1004,1715698800000,77,google_search_77_b325b8701a,google_search_,3,129.03529475838596
1005,1715702400000,85,friends_referrals_85_c6c53c627c,friends_referrals_,1,180.8076425924093
1006,1715702400000,91,friends_referrals_91_101bfd9f67,friends_referrals_,1,161.00779935065935
1007,1715702400000,77,google_search_77_b325b8701a,google_search_,3,105.28025796445985
1008,1715706000000,85,friends_referrals_85_c6c53c627c,friends_referrals_,1,121.1681325223143
1009,1715706000000,91,friends_referrals_91_101bfd9f67,friends_referrals_,1,180.33311850129726
1010,1715706000000,77,google_search_77_b325b8701a,google_search_,3,107.1522007271175
1011,1715709600000,84,instagram_ads_84_89f4d6bf40,instagram_ads_,2,149.18568693653623
1012,1715709600000,85,friends_referrals_85_c6c53c627c,friends_referrals_,1,138.9876780232717
1013,1715709600000,91,friends_referrals_91_101bfd9f67,friends_referrals_,1,95.35139369195164
1014,1715713200000,84,instagram_ads_84_89f4d6bf40,instagram_ads_,2,130.72466272407695
1015,1715713200000,85,friends_referrals_85_c6c53c627c,friends_referrals_,1,160.10804697315157
1016,1715713200000,91,friends_referrals_91_101bfd9f67,friends_referrals_,1,152.15831829042435
1017,1715713200000,80,google_search_80_8e643281a5,google_search_,3,104.12346489055243
1018,1715716800000,84,instagram_ads_84_89f4d6bf40,instagram_ads_,2,140.6835295209424
1019,1715716800000,85,friends_referrals_85_c6c53c627c,friends_referrals_,1,93.93920694126788
1020,1715716800000,91,friends_referrals_91_101bfd9f67,friends_referrals_,1,186.38733151107155
1021,1715716800000,80,google_search_80_8e643281a5,google_search_,3,152.7380237965608
1022,1715720400000,84,instagram_ads_84_89f4d6bf40,instagram_ads_,2,187.46003998812265
1023,1715720400000,85,friends_referrals_85_c6c53c627c,friends_referrals_,1,106.31668995699867
1024,1715720400000,91,friends_referrals_91_101bfd9f67,friends_referrals_,1,103.98301778188248
1025,1715720400000,80,google_search_80_8e643281a5,google_search_,3,176.5947226328261
1026,1715724000000,84,instagram_ads_84_89f4d6bf40,instagram_ads_,2,91.58197306017368
1027,1715724000000,91,friends_referrals_91_101bfd9f67,friends_referrals_,1,121.66947376854971
1028,1715724000000,80,google_search_80_8e643281a5,google_search_,3,105.24721336593709
1029,1715727600000,84,instagram_ads_84_89f4d6bf40,instagram_ads_,2,104.78203457224629
1030,1715727600000,91,friends_referrals_91_101bfd9f67,friends_referrals_,1,126.0246545112112
1031,1715727600000,80,google_search_80_8e643281a5,google_search_,3,112.18377000854959
1032,1715731200000,84,instagram_ads_84_89f4d6bf40,instagram_ads_,2,112.54312619934583
1033,1715731200000,91,friends_referrals_91_101bfd9f67,friends_referrals_,1,85.057068328268
1034,1715731200000,80,google_search_80_8e643281a5,google_search_,3,116.5770271916567
1035,1715734800000,84,instagram_ads_84_89f4d6bf40,instagram_ads_,2,157.78305120973474
1036,1715734800000,91,friends_referrals_91_101bfd9f67,friends_referrals_,1,167.282718745223
1037,1715734800000,80,google_search_80_8e643281a5,google_search_,3,93.33508322939242
1038,1715738400000,84,instagram_ads_84_89f4d6bf40,instagram_ads_,2,124.03554759313839
1039,1715738400000,91,friends_referrals_91_101bfd9f67,friends_referrals_,1,145.26129965660851
1040,1715738400000,80,google_search_80_8e643281a5,google_search_,3,154.73016878807715
1041,1715742000000,84,instagram_ads_84_89f4d6bf40,instagram_ads_,2,124.58497421850191
1042,1715742000000,91,friends_referrals_91_101bfd9f67,friends_referrals_,1,112.79854708986804
1043,1715742000000,80,google_search_80_8e643281a5,google_search_,3,188.24623864963957
1044,1715745600000,84,instagram_ads_84_89f4d6bf40,instagram_ads_,2,142.19636677226802
1045,1715745600000,91,friends_referrals_91_101bfd9f67,friends_referrals_,1,94.06843622244098
1046,1715745600000,80,google_search_80_8e643281a5,google_search_,3,189.55791947616578
1047,1715749200000,84,instagram_ads_84_89f4d6bf40,instagram_ads_,2,168.24748887619995
1048,1715749200000,87,instagram_ads_87_c369a1fc01,instagram_ads_,2,96.72825136265466
1049,1715749200000,91,friends_referrals_91_101bfd9f67,friends_referrals_,1,156.52370762039408
1050,1715749200000,94,friends_referrals_94_e24a5cf9ed,friends_referrals_,1,101.55654685197085
1051,1715749200000,80,google_search_80_8e643281a5,google_search_,3,134.22890110968916
1052,1715752800000,84,instagram_ads_84_89f4d6bf40,instagram_ads_,2,161.22972243688736
1053,1715752800000,87,instagram_ads_87_c369a1fc01,instagram_ads_,2,105.96348219894242
1054,1715752800000,91,friends_referrals_91_101bfd9f67,friends_referrals_,1,160.25266811489578
1055,1715752800000,94,friends_referrals_94_e24a5cf9ed,friends_referrals_,1,109.40382879524351
1056,1715752800000,80,google_search_80_8e643281a5,google_search_,3,150.36800493951733
1057,1715756400000,91,friends_referrals_91_101bfd9f67,friends_referrals_,1,129.86766821753048
1058,1715756400000,94,friends_referrals_94_e24a5cf9ed,friends_referrals_,1,144.29064081913344
1059,1715760000000,94,friends_referrals_94_e24a5cf9ed,friends_referrals_,1,177.269310792669
1060,1715760000000,83,google_search_83_4546a04331,google_search_,3,156.11665724706577
1061,1715763600000,94,friends_referrals_94_e24a5cf9ed,friends_referrals_,1,140.9772767811583
1062,1715763600000,83,google_search_83_4546a04331,google_search_,3,167.236329050329
1063,1715767200000,94,friends_referrals_94_e24a5cf9ed,friends_referrals_,1,106.76814991679508
1064,1715767200000,83,google_search_83_4546a04331,google_search_,3,97.04306082963936
1065,1715770800000,94,friends_referrals_94_e24a5cf9ed,friends_referrals_,1,179.9566307473197
1066,1715770800000,83,google_search_83_4546a04331,google_search_,3,175.63438250548796
1067,1715774400000,94,friends_referrals_94_e24a5cf9ed,friends_referrals_,1,126.10483588803831
1068,1715774400000,83,google_search_83_4546a04331,google_search_,3,82.5809020237947
1069,1715778000000,94,friends_referrals_94_e24a5cf9ed,friends_referrals_,1,177.94034002646768
1070,1715778000000,83,google_search_83_4546a04331,google_search_,3,80.24590380257308
1071,1715781600000,94,friends_referrals_94_e24a5cf9ed,friends_referrals_,1,158.52181437291358
1072,1715781600000,83,google_search_83_4546a04331,google_search_,3,160.63547138154638
1073,1715785200000,94,friends_referrals_94_e24a5cf9ed,friends_referrals_,1,175.39090749504805
1074,1715788800000,94,friends_referrals_94_e24a5cf9ed,friends_referrals_,1,136.52584466402791
1075,1715792400000,94,friends_referrals_94_e24a5cf9ed,friends_referrals_,1,84.9045525259062
1076,1715796000000,90,instagram_ads_90_cc93f07e72,instagram_ads_,2,155.72818031034785
1077,1715796000000,94,friends_referrals_94_e24a5cf9ed,friends_referrals_,1,108.73465599715513
1078,1715799600000,90,instagram_ads_90_cc93f07e72,instagram_ads_,2,126.05427660697313
1079,1715799600000,94,friends_referrals_94_e24a5cf9ed,friends_referrals_,1,111.87516058552647
1080,1715803200000,90,instagram_ads_90_cc93f07e72,instagram_ads_,2,170.41559476885453
1081,1715803200000,94,friends_referrals_94_e24a5cf9ed,friends_referrals_,1,98.2870722792471
1082,1715803200000,97,friends_referrals_97_552d3d3570,friends_referrals_,1,147.8151202678577
1083,1715806800000,90,instagram_ads_90_cc93f07e72,instagram_ads_,2,148.98220603520184
1084,1715806800000,94,friends_referrals_94_e24a5cf9ed,friends_referrals_,1,118.66632541218422
1085,1715806800000,97,friends_referrals_97_552d3d3570,friends_referrals_,1,160.58776591759255
1086,1715810400000,90,instagram_ads_90_cc93f07e72,instagram_ads_,2,187.50857093018215
1087,1715810400000,94,friends_referrals_94_e24a5cf9ed,friends_referrals_,1,173.98876801786685
1088,1715810400000,97,friends_referrals_97_552d3d3570,friends_referrals_,1,110.9325759316196
1089,1715810400000,86,google_search_86_c19cdfd093,google_search_,3,109.43835905735814
1090,1715814000000,90,instagram_ads_90_cc93f07e72,instagram_ads_,2,124.92319144356973
1091,1715814000000,94,friends_referrals_94_e24a5cf9ed,friends_referrals_,1,102.5931774778025
1092,1715814000000,97,friends_referrals_97_552d3d3570,friends_referrals_,1,164.97930603593082
1093,1715814000000,86,google_search_86_c19cdfd093,google_search_,3,171.16870586743624
1094,1715817600000,90,instagram_ads_90_cc93f07e72,instagram_ads_,2,113.34641530003609
1095,1715817600000,94,friends_referrals_94_e24a5cf9ed,friends_referrals_,1,182.51737645558916
1096,1715817600000,97,friends_referrals_97_552d3d3570,friends_referrals_,1,131.25315921784193
1097,1715817600000,86,google_search_86_c19cdfd093,google_search_,3,150.87168064120144
1098,1715821200000,90,instagram_ads_90_cc93f07e72,instagram_ads_,2,120.24603383226942
1099,1715821200000,97,friends_referrals_97_552d3d3570,friends_referrals_,1,105.2482806591958
1100,1715821200000,86,google_search_86_c19cdfd093,google_search_,3,85.38499031629149
1101,1715824800000,90,instagram_ads_90_cc93f07e72,instagram_ads_,2,84.71867451510258
1102,1715824800000,97,friends_referrals_97_552d3d3570,friends_referrals_,1,188.69265001703928
1103,1715824800000,86,google_search_86_c19cdfd093,google_search_,3,152.2265467636076
1104,1715828400000,90,instagram_ads_90_cc93f07e72,instagram_ads_,2,128.03955525452278
1105,1715828400000,97,friends_referrals_97_552d3d3570,friends_referrals_,1,107.68596343221724
1106,1715828400000,86,google_search_86_c19cdfd093,google_search_,3,115.53387945686706
1107,1715832000000,90,instagram_ads_90_cc93f07e72,instagram_ads_,2,127.35242359957883
1108,1715832000000,97,friends_referrals_97_552d3d3570,friends_referrals_,1,180.0581703008703
1109,1715832000000,86,google_search_86_c19cdfd093,google_search_,3,106.73509548383932
1110,1715835600000,90,instagram_ads_90_cc93f07e72,instagram_ads_,2,84.93300126299854
1111,1715835600000,97,friends_referrals_97_552d3d3570,friends_referrals_,1,93.18093072128099
1112,1715835600000,86,google_search_86_c19cdfd093,google_search_,3,101.41696034884303
1113,1715839200000,90,instagram_ads_90_cc93f07e72,instagram_ads_,2,135.35049150863568
1114,1715839200000,97,friends_referrals_97_552d3d3570,friends_referrals_,1,132.50665142702164
1115,1715839200000,86,google_search_86_c19cdfd093,google_search_,3,177.08643748516636
1116,1715842800000,90,instagram_ads_90_cc93f07e72,instagram_ads_,2,159.07057645835664
1117,1715842800000,96,instagram_ads_96_6876e6833c,instagram_ads_,2,127.11287038299045
1118,1715842800000,97,friends_referrals_97_552d3d3570,friends_referrals_,1,161.25331719429494
1119,1715842800000,86,google_search_86_c19cdfd093,google_search_,3,171.26689148781992
1120,1715846400000,90,instagram_ads_90_cc93f07e72,instagram_ads_,2,114.13112818658416
1121,1715846400000,96,instagram_ads_96_6876e6833c,instagram_ads_,2,103.91153753494847
1122,1715846400000,97,friends_referrals_97_552d3d3570,friends_referrals_,1,90.24888077765861
1123,1715846400000,86,google_search_86_c19cdfd093,google_search_,3,144.48043098111177
1124,1715850000000,90,instagram_ads_90_cc93f07e72,instagram_ads_,2,171.2216301450386
1125,1715850000000,96,instagram_ads_96_6876e6833c,instagram_ads_,2,88.502354373059
1126,1715850000000,97,friends_referrals_97_552d3d3570,friends_referrals_,1,127.89075583541066
1127,1715853600000,90,instagram_ads_90_cc93f07e72,instagram_ads_,2,123.27575900680728
1128,1715853600000,96,instagram_ads_96_6876e6833c,instagram_ads_,2,179.20776921468445
1129,1715853600000,97,friends_referrals_97_552d3d3570,friends_referrals_,1,143.78413397758302
1130,1715853600000,100,friends_referrals_100_d8a53c62b7,friends_referrals_,1,123.6938955183249
1131,1715857200000,90,instagram_ads_90_cc93f07e72,instagram_ads_,2,171.15435645876585
1132,1715857200000,96,instagram_ads_96_6876e6833c,instagram_ads_,2,86.47186941578467
1133,1715857200000,97,friends_referrals_97_552d3d3570,friends_referrals_,1,128.83953688455142
1134,1715857200000,100,friends_referrals_100_d8a53c62b7,friends_referrals_,1,187.4174714068862
1135,1715860800000,90,instagram_ads_90_cc93f07e72,instagram_ads_,2,123.02636096503971
1136,1715860800000,96,instagram_ads_96_6876e6833c,instagram_ads_,2,162.46755327180438
1137,1715860800000,97,friends_referrals_97_552d3d3570,friends_referrals_,1,163.17947233229512
1138,1715860800000,100,friends_referrals_100_d8a53c62b7,friends_referrals_,1,89.78744881992102
1139,1715860800000,89,google_search_89_ffd1cd7927,google_search_,3,167.73095492239213
1140,1715864400000,90,instagram_ads_90_cc93f07e72,instagram_ads_,2,189.22607169667103
1141,1715864400000,96,instagram_ads_96_6876e6833c,instagram_ads_,2,170.41793844959915
1142,1715864400000,97,friends_referrals_97_552d3d3570,friends_referrals_,1,106.04739934850657
1143,1715864400000,100,friends_referrals_100_d8a53c62b7,friends_referrals_,1,184.85691232010913
1144,1715864400000,89,google_search_89_ffd1cd7927,google_search_,3,137.84751311190286
1145,1715868000000,96,instagram_ads_96_6876e6833c,instagram_ads_,2,84.0248385009394
1146,1715868000000,97,friends_referrals_97_552d3d3570,friends_referrals_,1,116.72260705059976
1147,1715868000000,100,friends_referrals_100_d8a53c62b7,friends_referrals_,1,166.02163634913
1148,1715868000000,89,google_search_89_ffd1cd7927,google_search_,3,83.61181783896639
1149,1715871600000,96,instagram_ads_96_6876e6833c,instagram_ads_,2,188.7389396479419
1150,1715871600000,97,friends_referrals_97_552d3d3570,friends_referrals_,1,83.92920129668106
1151,1715871600000,89,google_search_89_ffd1cd7927,google_search_,3,132.82651943458828
1152,1715875200000,96,instagram_ads_96_6876e6833c,instagram_ads_,2,94.92960027289502
1153,1715875200000,97,friends_referrals_97_552d3d3570,friends_referrals_,1,144.46567786600377
1154,1715875200000,89,google_search_89_ffd1cd7927,google_search_,3,154.62074035113662
1155,1715878800000,96,instagram_ads_96_6876e6833c,instagram_ads_,2,117.41006592798134
1156,1715878800000,89,google_search_89_ffd1cd7927,google_search_,3,155.7685555132311
1157,1715882400000,96,instagram_ads_96_6876e6833c,instagram_ads_,2,163.19180546857507
1158,1715882400000,89,google_search_89_ffd1cd7927,google_search_,3,169.22851810110643
1159,1715886000000,96,instagram_ads_96_6876e6833c,instagram_ads_,2,168.05541373326622
1160,1715886000000,102,instagram_ads_102_2f38865ae5,instagram_ads_,2,137.34780406643642
1161,1715886000000,89,google_search_89_ffd1cd7927,google_search_,3,102.44144856868374
1162,1715889600000,96,instagram_ads_96_6876e6833c,instagram_ads_,2,138.216537432172
1163,1715889600000,89,google_search_89_ffd1cd7927,google_search_,3,171.78468547079007
1164,1715893200000,96,instagram_ads_96_6876e6833c,instagram_ads_,2,149.65565374195108
1165,1715893200000,89,google_search_89_ffd1cd7927,google_search_,3,189.03536790917775
1166,1715896800000,96,instagram_ads_96_6876e6833c,instagram_ads_,2,102.21739822770964
1167,1715896800000,89,google_search_89_ffd1cd7927,google_search_,3,92.76867070094951
1168,1715900400000,96,instagram_ads_96_6876e6833c,instagram_ads_,2,91.46813046218375
1169,1715900400000,101,friends_referrals_101_74b85d2982,friends_referrals_,1,130.00228544608638
1170,1715900400000,89,google_search_89_ffd1cd7927,google_search_,3,167.86701086520816
1171,1715904000000,96,instagram_ads_96_6876e6833c,instagram_ads_,2,121.12537582435803
1172,1715904000000,101,friends_referrals_101_74b85d2982,friends_referrals_,1,150.50494122739357
1173,1715904000000,89,google_search_89_ffd1cd7927,google_search_,3,129.54809522225153
1174,1715907600000,96,instagram_ads_96_6876e6833c,instagram_ads_,2,165.28853562081792
1175,1715907600000,101,friends_referrals_101_74b85d2982,friends_referrals_,1,164.34583314247956
1176,1715911200000,96,instagram_ads_96_6876e6833c,instagram_ads_,2,131.74471352836258
1177,1715911200000,101,friends_referrals_101_74b85d2982,friends_referrals_,1,92.48812762183097
1178,1715911200000,92,google_search_92_f6dfc0f48b,google_search_,3,89.30401543210907
1179,1715914800000,96,instagram_ads_96_6876e6833c,instagram_ads_,2,130.30162431970172
1180,1715914800000,101,friends_referrals_101_74b85d2982,friends_referrals_,1,113.77938759672418
1181,1715914800000,92,google_search_92_f6dfc0f48b,google_search_,3,96.301030298626
1182,1715918400000,96,instagram_ads_96_6876e6833c,instagram_ads_,2,138.57171418495287
1183,1715918400000,101,friends_referrals_101_74b85d2982,friends_referrals_,1,152.56938045705692
1184,1715918400000,92,google_search_92_f6dfc0f48b,google_search_,3,85.69901009701047
1185,1715922000000,101,friends_referrals_101_74b85d2982,friends_referrals_,1,131.62631765574116
1186,1715922000000,92,google_search_92_f6dfc0f48b,google_search_,3,147.76842789793176
1187,1715925600000,103,instagram_ads_103_cd5421fbd9,instagram_ads_,2,188.2513215057594
1188,1715925600000,101,friends_referrals_101_74b85d2982,friends_referrals_,1,88.87566619160573
1189,1715925600000,92,google_search_92_f6dfc0f48b,google_search_,3,157.27959077205037
1190,1715929200000,103,instagram_ads_103_cd5421fbd9,instagram_ads_,2,118.79800857915944
1191,1715929200000,101,friends_referrals_101_74b85d2982,friends_referrals_,1,88.37916384018455
1192,1715929200000,92,google_search_92_f6dfc0f48b,google_search_,3,165.98185661451538
1193,1715932800000,103,instagram_ads_103_cd5421fbd9,instagram_ads_,2,104.36420721711686
1194,1715932800000,101,friends_referrals_101_74b85d2982,friends_referrals_,1,85.47525811449844
1195,1715932800000,92,google_search_92_f6dfc0f48b,google_search_,3,152.20317870238551
1196,1715936400000,103,instagram_ads_103_cd5421fbd9,instagram_ads_,2,115.47559616877513
1197,1715936400000,101,friends_referrals_101_74b85d2982,friends_referrals_,1,80.41176216339993
1198,1715936400000,92,google_search_92_f6dfc0f48b,google_search_,3,144.16716426702914
1199,1715940000000,103,instagram_ads_103_cd5421fbd9,instagram_ads_,2,98.15052188288078
1200,1715940000000,101,friends_referrals_101_74b85d2982,friends_referrals_,1,143.59874135133563
1201,1715940000000,92,google_search_92_f6dfc0f48b,google_search_,3,94.34924260372564
1202,1715943600000,103,instagram_ads_103_cd5421fbd9,instagram_ads_,2,82.22806345676409
1203,1715943600000,101,friends_referrals_101_74b85d2982,friends_referrals_,1,150.55928304751268
1204,1715947200000,103,instagram_ads_103_cd5421fbd9,instagram_ads_,2,93.60194179492322
1205,1715947200000,101,friends_referrals_101_74b85d2982,friends_referrals_,1,153.94546348278072
1206,1715947200000,106,friends_referrals_106_910134f8f1,friends_referrals_,1,147.40603700652503
1207,1715950800000,103,instagram_ads_103_cd5421fbd9,instagram_ads_,2,159.13761552432186
1208,1715950800000,101,friends_referrals_101_74b85d2982,friends_referrals_,1,138.6227652555708
1209,1715950800000,106,friends_referrals_106_910134f8f1,friends_referrals_,1,142.92931525902696
1210,1715954400000,103,instagram_ads_103_cd5421fbd9,instagram_ads_,2,131.05582594426113
1211,1715954400000,101,friends_referrals_101_74b85d2982,friends_referrals_,1,175.16729277445177
1212,1715954400000,106,friends_referrals_106_910134f8f1,friends_referrals_,1,92.39303138587634
1213,1715954400000,95,google_search_95_828eb98341,google_search_,3,170.68669417766034
1214,1715958000000,103,instagram_ads_103_cd5421fbd9,instagram_ads_,2,81.22888667896275
1215,1715958000000,101,friends_referrals_101_74b85d2982,friends_referrals_,1,99.35201675909428
1216,1715958000000,106,friends_referrals_106_910134f8f1,friends_referrals_,1,135.4756653833827
1217,1715958000000,95,google_search_95_828eb98341,google_search_,3,166.56110822197127
1218,1715961600000,103,instagram_ads_103_cd5421fbd9,instagram_ads_,2,138.95466457784244
1219,1715961600000,101,friends_referrals_101_74b85d2982,friends_referrals_,1,152.00833804861412
1220,1715961600000,106,friends_referrals_106_910134f8f1,friends_referrals_,1,114.92948087082578
1221,1715961600000,95,google_search_95_828eb98341,google_search_,3,103.78900149567534
1222,1715965200000,103,instagram_ads_103_cd5421fbd9,instagram_ads_,2,164.82079639321032
1223,1715965200000,101,friends_referrals_101_74b85d2982,friends_referrals_,1,136.7367036394186
1224,1715965200000,106,friends_referrals_106_910134f8f1,friends_referrals_,1,93.50391685331974
1225,1715965200000,95,google_search_95_828eb98341,google_search_,3,167.98024657924788
1226,1715968800000,103,instagram_ads_103_cd5421fbd9,instagram_ads_,2,157.6762694673344
1227,1715968800000,101,friends_referrals_101_74b85d2982,friends_referrals_,1,98.16775790136754
1228,1715968800000,106,friends_referrals_106_910134f8f1,friends_referrals_,1,168.6485274733968
1229,1715968800000,95,google_search_95_828eb98341,google_search_,3,171.0931914764035
1230,1715972400000,103,instagram_ads_103_cd5421fbd9,instagram_ads_,2,151.44018793461026
1231,1715972400000,105,instagram_ads_105_e5317572b9,instagram_ads_,2,165.71744380853647
1232,1715972400000,101,friends_referrals_101_74b85d2982,friends_referrals_,1,175.41502060635423
1233,1715972400000,106,friends_referrals_106_910134f8f1,friends_referrals_,1,127.09016237773277
1234,1715972400000,95,google_search_95_828eb98341,google_search_,3,148.40622914450353
1235,1715976000000,105,instagram_ads_105_e5317572b9,instagram_ads_,2,186.34854157709316
1236,1715976000000,95,google_search_95_828eb98341,google_search_,3,133.55290796962274
1237,1715979600000,105,instagram_ads_105_e5317572b9,instagram_ads_,2,139.77932262740723
1238,1715979600000,95,google_search_95_828eb98341,google_search_,3,160.3971970250572
1239,1715983200000,105,instagram_ads_105_e5317572b9,instagram_ads_,2,162.56208566463374
1240,1715983200000,112,friends_referrals_112_0a80425a51,friends_referrals_,1,83.46524464552868
1241,1715983200000,95,google_search_95_828eb98341,google_search_,3,159.5213639712655
1242,1715986800000,105,instagram_ads_105_e5317572b9,instagram_ads_,2,110.0934844331103
1243,1715986800000,112,friends_referrals_112_0a80425a51,friends_referrals_,1,175.06490473154776
1244,1715986800000,95,google_search_95_828eb98341,google_search_,3,133.8257734532703
1245,1715990400000,105,instagram_ads_105_e5317572b9,instagram_ads_,2,101.85504870925698
1246,1715990400000,112,friends_referrals_112_0a80425a51,friends_referrals_,1,161.00883178938744
1247,1715990400000,95,google_search_95_828eb98341,google_search_,3,134.28514782698375
1248,1715994000000,105,instagram_ads_105_e5317572b9,instagram_ads_,2,151.98936214790643
1249,1715994000000,112,friends_referrals_112_0a80425a51,friends_referrals_,1,149.48995900790328
1250,1715994000000,95,google_search_95_828eb98341,google_search_,3,168.75090767460242
1251,1715997600000,105,instagram_ads_105_e5317572b9,instagram_ads_,2,160.20701204765436
1252,1715997600000,112,friends_referrals_112_0a80425a51,friends_referrals_,1,130.55600755221144
1253,1715997600000,95,google_search_95_828eb98341,google_search_,3,172.29248392218915
1254,1716001200000,105,instagram_ads_105_e5317572b9,instagram_ads_,2,129.2336615890752
1255,1716001200000,112,friends_referrals_112_0a80425a51,friends_referrals_,1,142.83353390605873
1256,1716001200000,95,google_search_95_828eb98341,google_search_,3,136.674139516958
1257,1716004800000,112,friends_referrals_112_0a80425a51,friends_referrals_,1,127.55415847911345
1258,1716004800000,95,google_search_95_828eb98341,google_search_,3,184.3934546713263
1259,1716004800000,98,google_search_98_a3509b2840,google_search_,3,96.47455776676865
1260,1716008400000,112,friends_referrals_112_0a80425a51,friends_referrals_,1,162.64893066287095
1261,1716008400000,95,google_search_95_828eb98341,google_search_,3,81.4050362417887
1262,1716008400000,98,google_search_98_a3509b2840,google_search_,3,118.53806209341562
1263,1716012000000,112,friends_referrals_112_0a80425a51,friends_referrals_,1,170.95708948910607
1264,1716012000000,95,google_search_95_828eb98341,google_search_,3,179.2793623283086
1265,1716012000000,98,google_search_98_a3509b2840,google_search_,3,143.83290984298503
1266,1716015600000,112,friends_referrals_112_0a80425a51,friends_referrals_,1,168.2977946710408
1267,1716015600000,95,google_search_95_828eb98341,google_search_,3,163.8489350938992
1268,1716015600000,98,google_search_98_a3509b2840,google_search_,3,103.79511105811518
1269,1716019200000,112,friends_referrals_112_0a80425a51,friends_referrals_,1,118.3936136228578
1270,1716019200000,95,google_search_95_828eb98341,google_search_,3,93.52679148411954
1271,1716019200000,98,google_search_98_a3509b2840,google_search_,3,182.13238523925804
1272,1716022800000,95,google_search_95_828eb98341,google_search_,3,148.72188460598483
1273,1716022800000,98,google_search_98_a3509b2840,google_search_,3,103.39248842527596
1274,1716026400000,108,instagram_ads_108_cab080c0e6,instagram_ads_,2,120.93032674981337
1275,1716026400000,95,google_search_95_828eb98341,google_search_,3,165.6813337356068
1276,1716026400000,98,google_search_98_a3509b2840,google_search_,3,144.20613197891504
1277,1716030000000,108,instagram_ads_108_cab080c0e6,instagram_ads_,2,114.93248738626787
1278,1716030000000,115,friends_referrals_115_821ed5d122,friends_referrals_,1,172.6542657359147
1279,1716030000000,95,google_search_95_828eb98341,google_search_,3,140.0915758479635
1280,1716030000000,98,google_search_98_a3509b2840,google_search_,3,106.52010089881037
1281,1716033600000,108,instagram_ads_108_cab080c0e6,instagram_ads_,2,177.62185450777218
1282,1716033600000,115,friends_referrals_115_821ed5d122,friends_referrals_,1,146.35413996698395
1283,1716033600000,95,google_search_95_828eb98341,google_search_,3,103.02374677454759
1284,1716033600000,98,google_search_98_a3509b2840,google_search_,3,153.60878199656833
1285,1716037200000,108,instagram_ads_108_cab080c0e6,instagram_ads_,2,168.6143867679844
1286,1716037200000,115,friends_referrals_115_821ed5d122,friends_referrals_,1,174.82615487055944
1287,1716037200000,98,google_search_98_a3509b2840,google_search_,3,102.12198415596733
1288,1716040800000,108,instagram_ads_108_cab080c0e6,instagram_ads_,2,102.78400525821132
1289,1716040800000,115,friends_referrals_115_821ed5d122,friends_referrals_,1,171.19509389345956
1290,1716040800000,98,google_search_98_a3509b2840,google_search_,3,81.0481667932302
1291,1716044400000,108,instagram_ads_108_cab080c0e6,instagram_ads_,2,111.21945652734034
1292,1716044400000,115,friends_referrals_115_821ed5d122,friends_referrals_,1,85.55684283660909
1293,1716044400000,98,google_search_98_a3509b2840,google_search_,3,178.93536474845843
