index,event_id,customer_id,event_time,event_name,event_value,additional_details,platform,campaign_id,0,1
16908,16909,496,1716084188792,go_to_checkout,0.0,,iOS,,14052,14053
16909,16910,496,1716084203615,place_order,117.4605368636665,"{'flowers': 58.73, 'vase': 39.15, 'chocolate': 19.58, 'delivery_id': 824}",Android,,14053,14054
16910,16911,602,1716084312332,add_to_cart,0.0,,Android,,14054,14055
16911,16912,602,1716084333903,go_to_checkout,0.0,,Android,,14055,14056
16912,16913,602,1716084357469,place_order,95.91435576242974,"{'flowers': 47.96, 'vase': 31.97, 'chocolate': 15.99, 'delivery_id': 569}",Android,,14056,14057
16913,16914,558,1716084465595,add_to_cart,0.0,,iOS,,14057,14058
16914,16915,505,1716084576566,add_to_cart,0.0,,iOS,,14058,14059
16915,16916,380,1716084690681,add_to_cart,0.0,,Android,,14059,14060
16916,16917,441,1716084771931,add_to_cart,0.0,,Android,,14060,14061
16917,16918,162,1716084878630,add_to_cart,0.0,,Android,,14061,14062
16918,16919,575,1716085042017,add_to_cart,0.0,,iOS,,14062,14063
16922,16923,356,1716085388379,add_to_cart,0.0,,Android,,14063,14064
16923,16924,356,1716085406583,go_to_checkout,0.0,,Android,,14064,14065
16924,16925,356,1716085421027,place_order,154.64230404275483,"{'flowers': 77.32, 'vase': 51.55, 'chocolate': 25.77, 'delivery_id': 33}",Android,,14065,14066
16925,16926,950,1716085515430,add_to_cart,0.0,,Android,,14066,14067
16926,16927,950,1716085531625,go_to_checkout,0.0,,Android,,14067,14068
16927,16928,950,1716085548301,place_order,226.79449769961064,"{'flowers': 226.79, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 621}",Android,,14068,14069
16928,16929,966,1716085703322,add_to_cart,0.0,,Android,,14069,14070
16930,16931,508,1716085998676,add_to_cart,0.0,,Android,,14070,14071
16931,16932,273,1716086090536,add_to_cart,0.0,,Android,,14071,14072
16932,16933,94,1716086185514,add_to_cart,0.0,,iOS,,14072,14073
16933,16934,453,1716086273773,add_to_cart,0.0,,iOS,,14073,14074
16934,16935,129,1716086366329,add_to_cart,0.0,,Android,,14074,14075
16935,16936,490,1716086479177,add_to_cart,0.0,,Android,,14075,14076
16936,16937,111,1716086727485,add_to_cart,0.0,,iOS,,14076,14077
16937,16938,111,1716086745272,go_to_checkout,0.0,,Android,,14077,14078
16938,16939,111,1716086774559,place_order,109.18650476142244,"{'flowers': 109.19, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 210}",Android,,14078,14079
16939,16940,543,1716086849687,add_to_cart,0.0,,iOS,,14079,14080
16941,16942,543,1716086886267,place_order,170.1757631339213,"{'flowers': 170.18, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 74}",Android,,14080,14081
16942,16943,861,1716087008757,add_to_cart,0.0,,Android,,14081,14082
16944,16945,861,1716087331860,add_to_cart,0.0,,Android,,14082,14083
16945,16946,702,1716087450460,add_to_cart,0.0,,Android,,14083,14084
16946,16947,702,1716087478243,go_to_checkout,0.0,,Android,,14084,14085
16948,16949,595,1716087592507,add_to_cart,0.0,,Android,,14085,14086
16949,16950,595,1716087617892,go_to_checkout,0.0,,iOS,,14086,14087
16950,16951,595,1716087630089,place_order,178.81683618314526,"{'flowers': 89.41, 'vase': 59.61, 'chocolate': 29.8, 'delivery_id': 242}",iOS,,14087,14088
16951,16952,393,1716087707153,add_to_cart,0.0,,iOS,,14088,14089
16952,16953,41,1716087901809,add_to_cart,0.0,,Android,,14089,14090
16953,16954,834,1716088012841,add_to_cart,0.0,,iOS,,14090,14091
16954,16955,491,1716088181759,add_to_cart,0.0,,Android,,14091,14092
16956,16957,811,1716088578797,add_to_cart,0.0,,Android,,14092,14093
16957,16958,191,1716088678668,add_to_cart,0.0,,Android,,14093,14094
16960,16961,546,1716089025177,add_to_cart,0.0,,Android,,14094,14095
16961,16962,216,1716089131484,add_to_cart,0.0,,Android,,14095,14096
16962,16963,216,1716089150909,go_to_checkout,0.0,,Android,,14096,14097
16963,16964,216,1716089180696,place_order,170.4668206139233,"{'flowers': 170.47, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 633}",Android,,14097,14098
16966,16967,881,1716089501845,add_to_cart,0.0,,Android,,14098,14099
16968,16969,210,1716089865742,add_to_cart,0.0,,Android,,14099,14100
16969,16970,459,1716090258773,add_to_cart,0.0,,iOS,,14100,14101
16970,16971,459,1716090286291,go_to_checkout,0.0,,Android,,14101,14102
16971,16972,459,1716090297739,place_order,163.93003841700164,"{'flowers': 81.97, 'vase': 54.64, 'chocolate': 27.32, 'delivery_id': 140}",iOS,,14102,14103
16972,16973,864,1716090384527,add_to_cart,0.0,,Android,,14103,14104
16973,16974,864,1716090398744,go_to_checkout,0.0,,Android,,14104,14105
16974,16975,864,1716090424037,place_order,140.03031631198934,"{'flowers': 140.03, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 813}",Android,,14105,14106
16975,16976,429,1716090530674,add_to_cart,0.0,,Android,,14106,14107
16976,16977,429,1716090548832,go_to_checkout,0.0,,Android,,14107,14108
16978,16979,790,1716090716056,add_to_cart,0.0,,Android,,14108,14109
16979,16980,639,1716090813241,add_to_cart,0.0,,Android,,14109,14110
16980,16981,639,1716090836444,go_to_checkout,0.0,,iOS,,14110,14111
16981,16982,639,1716090846922,place_order,133.71174852066144,"{'flowers': 89.14, 'vase': 44.57, 'chocolate': 0.0, 'delivery_id': 535}",iOS,,14111,14112
16983,16984,665,1716091022756,add_to_cart,0.0,,Android,,14112,14113
16985,16986,789,1716091301036,add_to_cart,0.0,,Android,,14113,14114
16987,16988,818,1716091556122,go_to_checkout,0.0,,iOS,,14114,14115
16988,16989,818,1716091581076,place_order,206.43400902781508,"{'flowers': 206.43, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 158}",Android,,14115,14116
16989,16990,113,1716091660474,add_to_cart,0.0,,Android,,14116,14117
16991,16992,113,1716091701554,place_order,199.09426037756344,"{'flowers': 132.73, 'vase': 66.36, 'chocolate': 0.0, 'delivery_id': 202}",Android,,14117,14118
16992,16993,913,1716091980639,add_to_cart,0.0,,Android,,14118,14119
16993,16994,408,1716092077795,add_to_cart,0.0,,Android,,14119,14120
16995,16996,97,1716092298698,add_to_cart,0.0,,Android,,14120,14121
16996,16997,97,1716092314030,go_to_checkout,0.0,,iOS,,14121,14122
16997,16998,97,1716092327045,place_order,110.8217511997736,"{'flowers': 55.41, 'vase': 36.94, 'chocolate': 18.47, 'delivery_id': 124}",iOS,,14122,14123
16998,16999,7,1716092442376,add_to_cart,0.0,,Android,,14123,14124
16999,17000,7,1716092461628,go_to_checkout,0.0,,Android,,14124,14125
17000,17001,504,1716092531581,add_to_cart,0.0,,Android,,14125,14126
17001,17002,264,1716092805641,add_to_cart,0.0,,Android,,14126,14127
17002,17003,333,1716092906468,add_to_cart,0.0,,Android,,14127,14128
17003,17004,682,1716092989245,add_to_cart,0.0,,Android,,14128,14129
17004,17005,682,1716093012353,go_to_checkout,0.0,,iOS,,14129,14130
17006,17007,699,1716093231134,add_to_cart,0.0,,Android,,14130,14131
17007,17008,741,1716093300535,add_to_cart,0.0,,Android,,14131,14132
17008,17009,4,1716093461702,add_to_cart,0.0,,Android,,14132,14133
17009,17010,4,1716093484953,go_to_checkout,0.0,,Android,,14133,14134
17010,17011,4,1716093509024,place_order,209.66729460180204,"{'flowers': 209.67, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 823}",Android,,14134,14135
17011,17012,331,1716093697279,add_to_cart,0.0,,Android,,14135,14136
17012,17013,503,1716093929962,add_to_cart,0.0,,Android,,14136,14137
17013,17014,371,1716094269331,add_to_cart,0.0,,Android,,14137,14138
17016,17017,990,1716094626161,go_to_checkout,0.0,,Android,,14138,14139
17017,17018,990,1716094653110,place_order,198.14136938955,"{'flowers': 198.14, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 6}",Android,,14139,14140
17020,17021,589,1716095115179,add_to_cart,0.0,,Android,,14140,14141
17021,17022,589,1716095128728,go_to_checkout,0.0,,iOS,,14141,14142
17023,17024,284,1716095225120,add_to_cart,0.0,,Android,,14142,14143
17024,17025,440,1716095327405,add_to_cart,0.0,,Android,,14143,14144
17025,17026,599,1716095533417,add_to_cart,0.0,,iOS,,14144,14145
17027,17028,599,1716095564351,place_order,110.47625202477184,"{'flowers': 73.65, 'vase': 36.83, 'chocolate': 0.0, 'delivery_id': 674}",iOS,,14145,14146
17028,17029,467,1716095986052,add_to_cart,0.0,,iOS,,14146,14147
17032,17033,609,1716096128390,place_order,172.66752253400574,"{'flowers': 172.67, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 417}",Android,,14147,14148
17033,17034,120,1716096318909,add_to_cart,0.0,,Android,,14148,14149
17034,17035,120,1716096334101,go_to_checkout,0.0,,iOS,,14149,14150
17035,17036,120,1716096359274,place_order,99.69690556062382,"{'flowers': 99.7, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 775}",Android,,14150,14151
17036,17037,513,1716096592759,add_to_cart,0.0,,Android,,14151,14152
17037,17038,513,1716096618577,go_to_checkout,0.0,,Android,,14152,14153
17038,17039,513,1716096631621,place_order,147.0710648898924,"{'flowers': 98.05, 'vase': 49.02, 'chocolate': 0.0, 'delivery_id': 96}",iOS,,14153,14154
17039,17040,621,1716096720611,add_to_cart,0.0,,Android,,14154,14155
17041,17042,621,1716096761108,place_order,131.5880556068836,"{'flowers': 65.79, 'vase': 43.86, 'chocolate': 21.93, 'delivery_id': 949}",Android,,14155,14156
17042,17043,833,1716096858198,add_to_cart,0.0,,iOS,,14156,14157
17044,17045,333,1716097088260,add_to_cart,0.0,,Android,,14157,14158
17045,17046,333,1716097098439,go_to_checkout,0.0,,Android,,14158,14159
17046,17047,333,1716097111236,place_order,228.65069997679905,"{'flowers': 228.65, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 120}",Android,,14159,14160
17048,17049,835,1716097221802,go_to_checkout,0.0,,Android,,14160,14161
17049,17050,835,1716097241799,place_order,184.80614787399335,"{'flowers': 184.81, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 422}",iOS,,14161,14162
17050,17051,291,1716097334689,add_to_cart,0.0,,Android,,14162,14163
17051,17052,849,1716097504409,add_to_cart,0.0,,Android,,14163,14164
17052,17053,127,1716097719566,add_to_cart,0.0,,Android,,14164,14165
17053,17054,127,1716097735836,go_to_checkout,0.0,,Android,,14165,14166
17054,17055,127,1716097752192,place_order,184.1623012737448,"{'flowers': 184.16, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 534}",iOS,,14166,14167
17056,17057,999,1716097941826,add_to_cart,0.0,,Android,,14167,14168
17057,17058,461,1716098051043,add_to_cart,0.0,,iOS,,14168,14169
17058,17059,461,1716098062474,go_to_checkout,0.0,,Android,,14169,14170
17059,17060,783,1716098140760,add_to_cart,0.0,,Android,,14170,14171
17060,17061,783,1716098163699,go_to_checkout,0.0,,Android,,14171,14172
17061,17062,783,1716098192900,place_order,203.72829108608948,"{'flowers': 135.82, 'vase': 67.91, 'chocolate': 0.0, 'delivery_id': 246}",Android,,14172,14173
17062,17063,317,1716098304406,add_to_cart,0.0,,Android,,14173,14174
17063,17064,455,1716098636484,add_to_cart,0.0,,Android,,14174,14175
17064,17065,232,1716098998179,add_to_cart,0.0,,Android,,14175,14176
17065,17066,232,1716099012210,go_to_checkout,0.0,,Android,,14176,14177
17066,17067,232,1716099028072,place_order,152.28067766139424,"{'flowers': 76.14, 'vase': 50.76, 'chocolate': 25.38, 'delivery_id': 456}",Android,,14177,14178
17067,17068,558,1716099203950,add_to_cart,0.0,,Android,,14178,14179
17068,17069,558,1716099233026,go_to_checkout,0.0,,Android,,14179,14180
17071,17072,552,1716099481503,add_to_cart,0.0,,Android,,14180,14181
17074,17075,79,1716099688623,add_to_cart,0.0,,Android,,14181,14182
17075,17076,931,1716099807131,add_to_cart,0.0,,Android,,14182,14183
17076,17077,931,1716099834357,go_to_checkout,0.0,,iOS,,14183,14184
17078,17079,153,1716099942839,add_to_cart,0.0,,Android,,14184,14185
17079,17080,153,1716099956945,go_to_checkout,0.0,,iOS,,14185,14186
17080,17081,153,1716099986481,place_order,132.28486007563382,"{'flowers': 88.19, 'vase': 44.09, 'chocolate': 0.0, 'delivery_id': 779}",Android,,14186,14187
17083,17084,209,1716100144276,place_order,181.6933991789952,"{'flowers': 181.69, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 472}",Android,,14187,14188
17084,17085,788,1716100266684,add_to_cart,0.0,,Android,,14188,14189
17085,17086,788,1716100287020,go_to_checkout,0.0,,Android,,14189,14190
17086,17087,788,1716100315978,place_order,97.24249849958132,"{'flowers': 64.83, 'vase': 32.41, 'chocolate': 0.0, 'delivery_id': 820}",iOS,,14190,14191
17088,17089,830,1716100683386,add_to_cart,0.0,,Android,,14191,14192
17089,17090,668,1716100789231,add_to_cart,0.0,,Android,,14192,14193
17090,17091,81,1716100879490,add_to_cart,0.0,,Android,,14193,14194
17093,17094,360,1716101010424,add_to_cart,0.0,,Android,,14194,14195
17094,17095,360,1716101020695,go_to_checkout,0.0,,Android,,14195,14196
17095,17096,360,1716101040283,place_order,173.6013310223569,"{'flowers': 115.73, 'vase': 57.87, 'chocolate': 0.0, 'delivery_id': 457}",Android,,14196,14197
17096,17097,347,1716101118584,add_to_cart,0.0,,Android,,14197,14198
17097,17098,340,1716101227501,add_to_cart,0.0,,Android,,14198,14199
17098,17099,216,1716101420683,add_to_cart,0.0,,Android,,14199,14200
17099,17100,216,1716101447527,go_to_checkout,0.0,,Android,,14200,14201
17103,17104,600,1716101724976,go_to_checkout,0.0,,Android,,14201,14202
17104,17105,600,1716101739093,place_order,83.59652803127425,"{'flowers': 41.8, 'vase': 27.87, 'chocolate': 13.93, 'delivery_id': 116}",Android,,14202,14203
17105,17106,463,1716101842884,add_to_cart,0.0,,Android,,14203,14204
17107,17108,463,1716101898395,place_order,122.95922560358588,"{'flowers': 81.97, 'vase': 40.99, 'chocolate': 0.0, 'delivery_id': 142}",Android,,14204,14205
17108,17109,15,1716101986498,add_to_cart,0.0,,Android,,14205,14206
17109,17110,15,1716101996532,go_to_checkout,0.0,,Android,,14206,14207
17110,17111,15,1716102007259,place_order,88.0520875105607,"{'flowers': 58.7, 'vase': 29.35, 'chocolate': 0.0, 'delivery_id': 444}",iOS,,14207,14208
17111,17112,807,1716102196137,add_to_cart,0.0,,Android,,14208,14209
17112,17113,807,1716102218643,go_to_checkout,0.0,,iOS,,14209,14210
17113,17114,807,1716102239867,place_order,216.03836525101497,"{'flowers': 144.03, 'vase': 72.01, 'chocolate': 0.0, 'delivery_id': 450}",Android,,14210,14211
17114,17115,346,1716102601279,add_to_cart,0.0,,Android,,14211,14212
17115,17116,36,1716102741093,add_to_cart,0.0,,iOS,,14212,14213
17117,17118,798,1716103026961,add_to_cart,0.0,,Android,,14213,14214
17119,17120,798,1716103079654,place_order,166.23831993277878,"{'flowers': 110.83, 'vase': 55.41, 'chocolate': 0.0, 'delivery_id': 916}",Android,,14214,14215
17120,17121,897,1716103176354,add_to_cart,0.0,,Android,,14215,14216
17121,17122,897,1716103199059,go_to_checkout,0.0,,Android,,14216,14217
17123,17124,131,1716103296762,add_to_cart,0.0,,iOS,,14217,14218
17124,17125,131,1716103313458,go_to_checkout,0.0,,Android,,14218,14219
17125,17126,9,1716103625674,add_to_cart,0.0,,Android,,14219,14220
17126,17127,125,1716103736036,add_to_cart,0.0,,Android,,14220,14221
17127,17128,125,1716103765238,go_to_checkout,0.0,,Android,,14221,14222
17128,17129,125,1716103778663,place_order,234.2766007365292,"{'flowers': 156.18, 'vase': 78.09, 'chocolate': 0.0, 'delivery_id': 553}",Android,,14222,14223
17129,17130,580,1716103936323,add_to_cart,0.0,,Android,,14223,14224
17130,17131,580,1716103962671,go_to_checkout,0.0,,Android,,14224,14225
17131,17132,580,1716103985545,place_order,119.09932086992988,"{'flowers': 79.4, 'vase': 39.7, 'chocolate': 0.0, 'delivery_id': 508}",Android,,14225,14226
17132,17133,132,1716104064146,add_to_cart,0.0,,Android,,14226,14227
17133,17134,754,1716104264969,add_to_cart,0.0,,Android,,14227,14228
17134,17135,754,1716104285943,go_to_checkout,0.0,,iOS,,14228,14229
17135,17136,754,1716104299431,place_order,192.7672905837273,"{'flowers': 192.77, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 315}",Android,,14229,14230
17136,17137,511,1716104392311,add_to_cart,0.0,,Android,,14230,14231
17137,17138,511,1716104408182,go_to_checkout,0.0,,iOS,,14231,14232
17138,17139,511,1716104423445,place_order,108.96511526537635,"{'flowers': 108.97, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 882}",Android,,14232,14233
17139,17140,975,1716104503441,add_to_cart,0.0,,Android,,14233,14234
17140,17141,47,1716104663403,add_to_cart,0.0,,Android,,14234,14235
17141,17142,102,1716104762631,add_to_cart,0.0,,iOS,,14235,14236
17142,17143,762,1716104851866,add_to_cart,0.0,,Android,,14236,14237
17143,17144,78,1716105100239,add_to_cart,0.0,,Android,,14237,14238
17145,17146,659,1716105182625,go_to_checkout,0.0,,Android,,14238,14239
17146,17147,659,1716105203234,place_order,132.3235315442164,"{'flowers': 132.32, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 705}",Android,,14239,14240
17147,17148,52,1716105462858,add_to_cart,0.0,,Android,,14240,14241
17148,17149,822,1716105570678,add_to_cart,0.0,,Android,,14241,14242
17149,17150,976,1716105650673,add_to_cart,0.0,,Android,,14242,14243
17150,17151,976,1716105665044,go_to_checkout,0.0,,Android,,14243,14244
17151,17152,876,1716105765285,add_to_cart,0.0,,Android,,14244,14245
17152,17153,479,1716106030760,add_to_cart,0.0,,Android,,14245,14246
17155,17156,612,1716106332278,go_to_checkout,0.0,,Android,,14246,14247
17156,17157,612,1716106349214,place_order,144.30720544456847,"{'flowers': 72.15, 'vase': 48.1, 'chocolate': 24.05, 'delivery_id': 203}",Android,,14247,14248
17157,17158,88,1716106448714,add_to_cart,0.0,,iOS,,14248,14249
17158,17159,21,1716106558545,add_to_cart,0.0,,iOS,,14249,14250
17160,17161,21,1716106600399,place_order,194.7929222656595,"{'flowers': 129.86, 'vase': 64.93, 'chocolate': 0.0, 'delivery_id': 17}",iOS,,14250,14251
17161,17162,732,1716106706934,add_to_cart,0.0,,iOS,,14251,14252
17163,17164,46,1716107197402,add_to_cart,0.0,,Android,,14252,14253
17164,17165,968,1716107292081,add_to_cart,0.0,,Android,,14253,14254
17165,17166,968,1716107320597,go_to_checkout,0.0,,Android,,14254,14255
17166,17167,968,1716107335013,place_order,187.09916610656023,"{'flowers': 187.1, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 263}",Android,,14255,14256
17167,17168,114,1716107499329,add_to_cart,0.0,,Android,,14256,14257
17168,17169,114,1716107510616,go_to_checkout,0.0,,iOS,,14257,14258
17169,17170,114,1716107530002,place_order,172.8268145102009,"{'flowers': 172.83, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 377}",Android,,14258,14259
17170,17171,270,1716107773112,add_to_cart,0.0,,iOS,,14259,14260
17171,17172,270,1716107797166,go_to_checkout,0.0,,Android,,14260,14261
17174,17175,653,1716107945437,go_to_checkout,0.0,,iOS,,14261,14262
17176,17177,679,1716108077881,add_to_cart,0.0,,Android,,14262,14263
17177,17178,679,1716108088007,go_to_checkout,0.0,,iOS,,14263,14264
17178,17179,679,1716108113847,place_order,82.60405748959626,"{'flowers': 41.3, 'vase': 27.53, 'chocolate': 13.77, 'delivery_id': 930}",Android,,14264,14265
17179,17180,774,1716108216700,add_to_cart,0.0,,iOS,,14265,14266
17180,17181,774,1716108240331,go_to_checkout,0.0,,Android,,14266,14267
17181,17182,774,1716108254175,place_order,108.61439013879954,"{'flowers': 72.41, 'vase': 36.2, 'chocolate': 0.0, 'delivery_id': 184}",Android,,14267,14268
17182,17183,205,1716108351350,add_to_cart,0.0,,Android,,14268,14269
17183,17184,694,1716108573174,add_to_cart,0.0,,Android,,14269,14270
17184,17185,103,1716108722128,add_to_cart,0.0,,Android,,14270,14271
17185,17186,618,1716108836170,add_to_cart,0.0,,Android,,14271,14272
17186,17187,618,1716108846207,go_to_checkout,0.0,,Android,,14272,14273
17187,17188,618,1716108871750,place_order,155.52052439140607,"{'flowers': 155.52, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 223}",iOS,,14273,14274
17188,17189,367,1716109107318,add_to_cart,0.0,,Android,,14274,14275
17189,17190,367,1716109127948,go_to_checkout,0.0,,Android,,14275,14276
17190,17191,367,1716109153164,place_order,177.0918916713391,"{'flowers': 88.55, 'vase': 59.03, 'chocolate': 29.52, 'delivery_id': 129}",iOS,,14276,14277
17191,17192,800,1716109409387,add_to_cart,0.0,,Android,,14277,14278
17192,17193,800,1716109429357,go_to_checkout,0.0,,Android,,14278,14279
17194,17195,757,1716109618464,add_to_cart,0.0,,Android,,14279,14280
17195,17196,220,1716109780649,add_to_cart,0.0,,Android,,14280,14281
17196,17197,354,1716109855512,add_to_cart,0.0,,Android,,14281,14282
17197,17198,697,1716110031484,add_to_cart,0.0,,iOS,,14282,14283
17198,17199,438,1716110106347,add_to_cart,0.0,,Android,,14283,14284
17199,17200,438,1716110134155,go_to_checkout,0.0,,iOS,,14284,14285
17200,17201,438,1716110159186,place_order,197.0535494348232,"{'flowers': 98.53, 'vase': 65.68, 'chocolate': 32.84, 'delivery_id': 996}",iOS,,14285,14286
17201,17202,442,1716110375309,add_to_cart,0.0,,iOS,,14286,14287
17202,17203,370,1716110454446,add_to_cart,0.0,,Android,,14287,14288
17203,17204,73,1716110542275,add_to_cart,0.0,,Android,,14288,14289
17205,17206,221,1716110727523,go_to_checkout,0.0,,Android,,14289,14290
17207,17208,130,1716110851829,add_to_cart,0.0,,Android,,14290,14291
17210,17211,151,1716111015657,add_to_cart,0.0,,Android,,14291,14292
17211,17212,643,1716111192709,add_to_cart,0.0,,Android,,14292,14293
17212,17213,182,1716111661479,add_to_cart,0.0,,Android,,14293,14294
17213,17214,182,1716111682532,go_to_checkout,0.0,,Android,,14294,14295
17215,17216,426,1716111939124,add_to_cart,0.0,,iOS,,14295,14296
17217,17218,222,1716112220891,add_to_cart,0.0,,Android,,14296,14297
17218,17219,444,1716112327531,add_to_cart,0.0,,Android,,14297,14298
17219,17220,572,1716112511491,add_to_cart,0.0,,Android,,14298,14299
17220,17221,58,1716112625846,add_to_cart,0.0,,Android,,14299,14300
17221,17222,139,1716112719224,add_to_cart,0.0,,iOS,,14300,14301
17222,17223,139,1716112735258,go_to_checkout,0.0,,Android,,14301,14302
17223,17224,895,1716112839149,add_to_cart,0.0,,Android,,14302,14303
17224,17225,895,1716112849398,go_to_checkout,0.0,,iOS,,14303,14304
17225,17226,895,1716112860323,place_order,169.19319201394163,"{'flowers': 84.6, 'vase': 56.4, 'chocolate': 28.2, 'delivery_id': 562}",Android,,14304,14305
17226,17227,204,1716112938655,add_to_cart,0.0,,Android,,14305,14306
17227,17228,873,1716113126410,add_to_cart,0.0,,Android,,14306,14307
17228,17229,795,1716113321715,add_to_cart,0.0,,Android,,14307,14308
17229,17230,179,1716113405128,add_to_cart,0.0,,iOS,,14308,14309
17231,17232,179,1716113452042,place_order,128.7380973513149,"{'flowers': 128.74, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 532}",Android,,14309,14310
17232,17233,800,1716113559772,add_to_cart,0.0,,Android,,14310,14311
17233,17234,580,1716113793134,add_to_cart,0.0,,Android,,14311,14312
17234,17235,580,1716113813675,go_to_checkout,0.0,,Android,,14312,14313
17235,17236,580,1716113831432,place_order,234.50329747259536,"{'flowers': 156.34, 'vase': 78.17, 'chocolate': 0.0, 'delivery_id': 167}",Android,,14313,14314
17237,17238,798,1716114229733,go_to_checkout,0.0,,iOS,,14314,14315
17238,17239,798,1716114257945,place_order,210.2780639192585,"{'flowers': 210.28, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 775}",Android,,14315,14316
17239,17240,944,1716114432225,add_to_cart,0.0,,Android,,14316,14317
17240,17241,944,1716114446741,go_to_checkout,0.0,,Android,,14317,14318
17241,17242,944,1716114475823,place_order,134.07359799810064,"{'flowers': 89.38, 'vase': 44.69, 'chocolate': 0.0, 'delivery_id': 699}",Android,,14318,14319
17242,17243,102,1716114568520,add_to_cart,0.0,,Android,,14319,14320
17243,17244,347,1716114668302,add_to_cart,0.0,,Android,,14320,14321
17244,17245,347,1716114696518,go_to_checkout,0.0,,Android,,14321,14322
17245,17246,347,1716114716847,place_order,82.17552134994379,"{'flowers': 54.78, 'vase': 27.39, 'chocolate': 0.0, 'delivery_id': 651}",iOS,,14322,14323
17246,17247,324,1716114832066,add_to_cart,0.0,,Android,,14323,14324
17248,17249,263,1716114964678,add_to_cart,0.0,,Android,,14324,14325
17249,17250,460,1716115039285,add_to_cart,0.0,,Android,,14325,14326
17250,17251,82,1716115154102,add_to_cart,0.0,,Android,,14326,14327
17251,17252,82,1716115181114,go_to_checkout,0.0,,Android,,14327,14328
17252,17253,997,1716115358316,add_to_cart,0.0,,Android,,14328,14329
17253,17254,48,1716115434496,add_to_cart,0.0,,Android,,14329,14330
17254,17255,48,1716115444919,go_to_checkout,0.0,,iOS,,14330,14331
17255,17256,48,1716115466517,place_order,201.85348344942636,"{'flowers': 100.93, 'vase': 67.28, 'chocolate': 33.64, 'delivery_id': 475}",Android,,14331,14332
17256,17257,7,1716115541855,add_to_cart,0.0,,Android,,14332,14333
17257,17258,7,1716115570423,go_to_checkout,0.0,,Android,,14333,14334
17259,17260,707,1716115695927,add_to_cart,0.0,,iOS,,14334,14335
17261,17262,707,1716115736182,place_order,153.0723709982511,"{'flowers': 76.54, 'vase': 51.02, 'chocolate': 25.51, 'delivery_id': 151}",Android,,14335,14336
17263,17264,380,1716115963820,add_to_cart,0.0,,iOS,,14336,14337
17264,17265,380,1716115975052,go_to_checkout,0.0,,Android,,14337,14338
17265,17266,380,1716115998845,place_order,83.0099744154775,"{'flowers': 83.01, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 223}",iOS,,14338,14339
17266,17267,378,1716116149948,add_to_cart,0.0,,Android,,14339,14340
17267,17268,390,1716116227957,add_to_cart,0.0,,Android,,14340,14341
17268,17269,390,1716116247046,go_to_checkout,0.0,,iOS,,14341,14342
17269,17270,993,1716116343356,add_to_cart,0.0,,iOS,,14342,14343
17270,17271,993,1716116372038,go_to_checkout,0.0,,Android,,14343,14344
17271,17272,993,1716116388193,place_order,92.50331836229562,"{'flowers': 46.25, 'vase': 30.83, 'chocolate': 15.42, 'delivery_id': 28}",Android,,14344,14345
17272,17273,462,1716116549692,add_to_cart,0.0,,Android,,14345,14346
17274,17275,8,1716116751578,add_to_cart,0.0,,Android,,14346,14347
17276,17277,482,1716116951629,add_to_cart,0.0,,Android,,14347,14348
17277,17278,482,1716116966765,go_to_checkout,0.0,,Android,,14348,14349
17278,17279,482,1716116991583,place_order,226.8557374781529,"{'flowers': 226.86, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 575}",iOS,,14349,14350
17279,17280,377,1716117061690,add_to_cart,0.0,,Android,,14350,14351
17280,17281,554,1716117172917,add_to_cart,0.0,,Android,,14351,14352
17281,17282,554,1716117185789,go_to_checkout,0.0,,iOS,,14352,14353
17282,17283,554,1716117199704,place_order,233.35256878379064,"{'flowers': 116.68, 'vase': 77.78, 'chocolate': 38.89, 'delivery_id': 175}",iOS,,14353,14354
17283,17284,773,1716117504971,add_to_cart,0.0,,Android,,14354,14355
17284,17285,797,1716117611272,add_to_cart,0.0,,iOS,,14355,14356
17285,17286,797,1716117627364,go_to_checkout,0.0,,Android,,14356,14357
